3.065295104033073,5.744430529318849
3.0082863847004755,4.829787021400399
4.190544851506545,3.2299777084005488
1.8210952445600408,1.1930662473021543
7.014760430130059,8.501685684745958
4.899180510197175,7.5074734980915805
2.9644387611173344,3.7091814209896206
1.1184878915447825,2.7535948600466056
5.131215511947019,9.731879416642956
9.939455926537201,3.640714606381622
6.267643762332681,3.1403182434632626
7.88704997363866,7.659373933385237
6.6095420980556785,4.1375903198810615
3.1481934789630492,7.305918534466434
5.318485957721651,4.895312352538508
3.566943993469657,2.9518853081540217
3.049055109308203,8.682245854164616
2.9489159748928806,6.025718225862753
2.747306676093626,4.031976490636023
5.63818894976247,2.4221209654008393
2.4442361042578713,6.877550205560341
9.293844267332743,2.589808844998378
5.574800801388233,9.073954963537075
4.449176677321246,1.4348309357375244
8.956731932043219,6.633388395070941
5.056048828055147,7.3872772342983914
5.267863159144722,5.475141976555742
4.719006888634976,1.492636198895143
1.8355495336793353,8.924922164755131
7.373894580620183,9.268168742744276
2.825004264109648,8.673120518120172
2.1561437893613817,3.573949371895037
7.50826461171381,1.396913991914939
8.234628771384724,8.969707914007966
3.7719503427547636,1.399714263574519
8.812350519158876,2.0461110604361057
3.080306401541489,6.450925751420461
2.8267826707554082,4.186930382547227
7.876912789636425,4.353175574377184
1.3521980408192644,6.87306628747817
8.579298939235354,8.233160037814685
2.4844750067724344,9.999202787737065
9.303578985152784,4.079322949194119
5.469567717119871,9.29285167109911
6.325072427162277,6.3507737043863886
8.378730125955133,7.101128821332459
3.5134573509600298,7.509821915975837
8.414229125680478,2.929327441754291
5.864846933932723,6.549049039059634
4.0228933793103465,7.0113240846609255
9.533354604674367,7.782066913138621
9.265617306005348,7.394184781038664
1.3305202014960529,8.129272237157785
6.005765403613794,1.9101446321027387
3.2272915599122265,2.8988951205990725
2.173832917932387,5.512238770104828
9.144022557153905,2.858705484317796
4.1366867598748085,4.248596076516174
8.695926656266234,2.3843305361141103
4.616644173418889,4.1954253353182285
1.6709133516698254,3.4634151233726165
2.7098116072766,7.321622290668525
6.877538784741239,8.611608107608497
7.9104190555577025,3.254897746094102
7.346957300140731,6.867386462550304
9.957399517169511,3.056649435902129
3.9904704989148034,5.220159373282961
6.15105061953897,3.1196612819842913
2.8351229258052157,6.992434308046139
6.821032049050046,3.892163819750463
1.1663325688547164,9.134529227489478
8.356219976021686,9.047086649529312
2.9408153111331212,3.4922850819140283
2.148442630530416,1.4667318188854823
3.2817949424976396,3.4162452927995286
6.412229604299867,6.987930505114097
6.258348883664458,5.835746740667736
9.156470557041718,7.411843323961447
3.6774692897361048,2.40676514297653
8.349709817465794,4.874079169748779
7.4259151614221315,5.710768676706317
8.63051343782065,1.09035853325862
6.764105865757936,4.898279547660178
5.0128437930307355,4.630636669153364
9.621490160775473,9.7893916399623
3.805426851357382,1.9873802977956998
2.4122482507441054,7.507891875679587
9.172149955140323,9.29725360740292
6.682170903165715,9.84407827848712
3.6043856953554396,6.10954635022384
1.8500981323363908,3.307121041036724
5.8011761975691,7.461362237940931
8.775011665424813,6.677424798300072
9.08077884695495,2.148851440953074
4.47072204605509,8.416611004885088
6.9365481461324805,8.201912792990337
5.517512449298073,4.673712302687015
1.219064478713645,8.614679565995143
5.362376314720615,5.518867530050088
5.102792429832177,9.958387842871337
